"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Dec 16 17:47:20 GMT 2022","Fri Dec 16 17:47:21 GMT 2022","261","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_complete_page[locked_out_user-secret_sauce]","Checks whether a user can navigate to the checkout complete page of a website
        after logging in, adding items to cart, navigating to the cart page,
        filling out the shipping information on the first checkout page, and navigating to the second checkout page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"skipped","Fri Dec 16 17:46:00 GMT 2022","Fri Dec 16 17:46:00 GMT 2022","499","tests","test_TC_014_02_return_to_catalog","Tests","","","test_return_to_the_catalog_all_items[problem_user-secret_sauce]",""
"skipped","Fri Dec 16 17:45:17 GMT 2022","Fri Dec 16 17:45:17 GMT 2022","252","tests","test_TC_005_01_view_details_for_product","Tests","","","test_TC_005_01_view_details_for_product[locked_out_user-secret_sauce]",""
"skipped","Fri Dec 16 17:46:55 GMT 2022","Fri Dec 16 17:46:55 GMT 2022","221","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_cart_page[locked_out_user-secret_sauce]","Checks whether a user can navigate to the cart page of a website after logging in and adding items to cart.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:45:11 GMT 2022","Fri Dec 16 17:45:11 GMT 2022","619","tests","test_TC_005_01_view_details_for_product","Tests","","","test_TC_005_01_view_details_for_product[standard_user-secret_sauce]",""
"passed","Fri Dec 16 17:45:29 GMT 2022","Fri Dec 16 17:45:29 GMT 2022","425","tests","test_TC_007_01_sort_product_by_name_asc","Tests","","","test_TC_007_01_sort_products_by_name_asc[problem_user-secret_sauce]",""
"skipped","Fri Dec 16 17:45:29 GMT 2022","Fri Dec 16 17:45:29 GMT 2022","190","tests","test_TC_007_01_sort_product_by_name_asc","Tests","","","test_TC_007_01_sort_products_by_name_asc[locked_out_user-secret_sauce]",""
"passed","Fri Dec 16 17:45:11 GMT 2022","Fri Dec 16 17:45:17 GMT 2022","5441","tests","test_TC_005_01_view_details_for_product","Tests","","","test_TC_005_01_view_details_for_product[performance_glitch_user-secret_sauce]",""
"passed","Fri Dec 16 17:47:21 GMT 2022","Fri Dec 16 17:47:22 GMT 2022","1157","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_TC_016_01_return_to_catalog_after_order[standard_user-secret_sauce]","Checks whether a user can return to the products page of a website
        after completing an order and verifying that the cart is empty

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:46:41 GMT 2022","Fri Dec 16 17:46:41 GMT 2022","118","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_login_page","Checks whether a user can navigate to the login page of a website.

        Args:
            d: WebDriver
        "
"passed","Fri Dec 16 17:46:41 GMT 2022","Fri Dec 16 17:46:47 GMT 2022","5311","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_products_page[performance_glitch_user-secret_sauce]","Checks whether a user can navigate to the products page of a website after logging in.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:46:48 GMT 2022","Fri Dec 16 17:46:54 GMT 2022","5585","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_cart_page[performance_glitch_user-secret_sauce]","Checks whether a user can navigate to the cart page of a website after logging in and adding items to cart.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:45:20 GMT 2022","Fri Dec 16 17:45:21 GMT 2022","1521","tests","test_TC_006_01_adding_items_to_your_non_empty_cart","TestAddToCartAllItems","","","test_TC_006_01_add_to_cart",""
"skipped","Fri Dec 16 17:46:47 GMT 2022","Fri Dec 16 17:46:47 GMT 2022","217","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_products_page[locked_out_user-secret_sauce]","Checks whether a user can navigate to the products page of a website after logging in.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"skipped","Fri Dec 16 17:47:11 GMT 2022","Fri Dec 16 17:47:11 GMT 2022","245","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_2_page[locked_out_user-secret_sauce]","Checks whether a user can navigate to the second checkout page of a website
        after logging in, adding items to cart, navigating to the cart page,
        and filling out the shipping information on the first checkout page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:46:03 GMT 2022","Fri Dec 16 17:46:05 GMT 2022","2278","tests","test_TC_015_01_Save_cart_after_re_login","TestSample","","","test_tc_015_01_save_cart_after_re_login[standard_user-secret_sauce]","Check save cart data of current user after re-login

        Args:
            d: WebDriver
            username: username
            password: password
        "
"skipped","Fri Dec 16 17:46:39 GMT 2022","Fri Dec 16 17:46:39 GMT 2022","424","tests","test_TC_015_01_Save_cart_after_re_login","TestSample","","","test_tc_015_01_save_cart_after_re_login[locked_out_user-secret_sauce]","Check save cart data of current user after re-login

        Args:
            d: WebDriver
            username: username
            password: password
        "
"passed","Fri Dec 16 17:47:03 GMT 2022","Fri Dec 16 17:47:04 GMT 2022","978","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_2_page[standard_user-secret_sauce]","Checks whether a user can navigate to the second checkout page of a website
        after logging in, adding items to cart, navigating to the cart page,
        and filling out the shipping information on the first checkout page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:46:56 GMT 2022","Fri Dec 16 17:47:02 GMT 2022","5708","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_1_page[performance_glitch_user-secret_sauce]","Checks whether a user can navigate to the first checkout page of a website
        after logging in, adding items to cart, and navigating to the cart page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"skipped","Fri Dec 16 17:45:07 GMT 2022","Fri Dec 16 17:45:08 GMT 2022","804","tests","test_TC_002_read_privacy_policy","Tests","","","test_TC_002_04_read_privacy_policy_from_checkout_overview",""
"skipped","Fri Dec 16 17:45:04 GMT 2022","Fri Dec 16 17:45:05 GMT 2022","457","tests","test_TC_002_read_privacy_policy","Tests","","","test_TC_002_02_read_privacy_policy_from_cart",""
"passed","Fri Dec 16 17:46:37 GMT 2022","Fri Dec 16 17:46:39 GMT 2022","1792","tests","test_TC_015_01_Save_cart_after_re_login","TestSample","","","test_tc_015_01_save_cart_after_re_login[problem_user-secret_sauce]","Check save cart data of current user after re-login

        Args:
            d: WebDriver
            username: username
            password: password
        "
"skipped","Fri Dec 16 17:45:17 GMT 2022","Fri Dec 16 17:45:18 GMT 2022","450","tests","test_TC_005_01_view_details_for_product","Tests","","","test_TC_005_01_view_details_for_product[problem_user-secret_sauce]",""
"passed","Fri Dec 16 17:45:47 GMT 2022","Fri Dec 16 17:45:48 GMT 2022","1595","tests","test_TC_014_02_return_to_catalog","Tests","","","test_return_to_the_catalog_all_items[standard_user-secret_sauce]",""
"skipped","Fri Dec 16 17:47:10 GMT 2022","Fri Dec 16 17:47:11 GMT 2022","861","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_2_page[problem_user-secret_sauce]","Checks whether a user can navigate to the second checkout page of a website
        after logging in, adding items to cart, navigating to the cart page,
        and filling out the shipping information on the first checkout page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:46:48 GMT 2022","Fri Dec 16 17:46:48 GMT 2022","611","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_cart_page[standard_user-secret_sauce]","Checks whether a user can navigate to the cart page of a website after logging in and adding items to cart.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:46:41 GMT 2022","Fri Dec 16 17:46:41 GMT 2022","409","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_products_page[standard_user-secret_sauce]","Checks whether a user can navigate to the products page of a website after logging in.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:46:05 GMT 2022","Fri Dec 16 17:46:37 GMT 2022","32145","tests","test_TC_015_01_Save_cart_after_re_login","TestSample","","","test_tc_015_01_save_cart_after_re_login[performance_glitch_user-secret_sauce]","Check save cart data of current user after re-login

        Args:
            d: WebDriver
            username: username
            password: password
        "
"passed","Fri Dec 16 17:47:13 GMT 2022","Fri Dec 16 17:47:19 GMT 2022","6051","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_complete_page[performance_glitch_user-secret_sauce]","Checks whether a user can navigate to the checkout complete page of a website
        after logging in, adding items to cart, navigating to the cart page,
        filling out the shipping information on the first checkout page, and navigating to the second checkout page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:45:32 GMT 2022","Fri Dec 16 17:45:42 GMT 2022","10477","tests","test_TC_007_03_sort_products_by_price_asc","Test","","","test_TC_007_03_sort_products_by_price_asc[performance_glitch_user-secret_sauce]",""
"skipped","Fri Dec 16 17:47:19 GMT 2022","Fri Dec 16 17:47:20 GMT 2022","893","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_complete_page[problem_user-secret_sauce]","Checks whether a user can navigate to the checkout complete page of a website
        after logging in, adding items to cart, navigating to the cart page,
        filling out the shipping information on the first checkout page, and navigating to the second checkout page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:45:46 GMT 2022","Fri Dec 16 17:45:46 GMT 2022","269","tests","test_TC_011_07_add_remove_all_items","TestAddRemoveAllItems","","","test_TC_011_07_remove_all_from_cart",""
"passed","Fri Dec 16 17:46:55 GMT 2022","Fri Dec 16 17:46:56 GMT 2022","728","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_1_page[standard_user-secret_sauce]","Checks whether a user can navigate to the first checkout page of a website
        after logging in, adding items to cart, and navigating to the cart page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Fri Dec 16 17:45:45 GMT 2022","Fri Dec 16 17:45:46 GMT 2022","592","tests","test_TC_011_07_add_remove_all_items","TestAddRemoveAllItems","","","test_add_all_to_cart",""
