"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Dec 18 00:37:01 GMT 2022","Sun Dec 18 00:37:02 GMT 2022","530","tests","test_TC_014_02_return_to_catalog","Tests","","","test_return_to_the_catalog_all_items[problem_user-secret_sauce]",""
"passed","Sun Dec 18 00:37:48 GMT 2022","Sun Dec 18 00:37:49 GMT 2022","324","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_products_page[problem_user-secret_sauce]","Checks whether a user can navigate to the products page of a website after logging in.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"skipped","Sun Dec 18 00:36:01 GMT 2022","Sun Dec 18 00:36:02 GMT 2022","795","tests","test_TC_002_read_privacy_policy","Tests","","","test_TC_002_04_read_privacy_policy_from_checkout_overview",""
"skipped","Sun Dec 18 00:36:31 GMT 2022","Sun Dec 18 00:36:31 GMT 2022","194","tests","test_TC_007_01_sort_product_by_name_asc","Tests","","","test_TC_007_01_sort_products_by_name_asc[locked_out_user-secret_sauce]",""
"passed","Sun Dec 18 00:37:39 GMT 2022","Sun Dec 18 00:37:40 GMT 2022","1810","tests","test_TC_015_01_Save_cart_after_re_login","TestSample","","","test_tc_015_01_save_cart_after_re_login[problem_user-secret_sauce]","Check save cart data of current user after re-login

        Args:
            d: WebDriver
            username: username
            password: password
        "
"passed","Sun Dec 18 00:36:05 GMT 2022","Sun Dec 18 00:36:06 GMT 2022","494","tests","test_TC_003_user_can_be_autorize","TestSample","","","test_TC_003_user_can_autorize[standard_user-secret_sauce]",""
"passed","Sun Dec 18 00:36:22 GMT 2022","Sun Dec 18 00:36:23 GMT 2022","1211","tests","test_TC_006_01_adding_items_to_your_non_empty_cart","TestAddToCartAllItems","","","test_TC_006_01_add_to_cart",""
"passed","Sun Dec 18 00:36:46 GMT 2022","Sun Dec 18 00:36:47 GMT 2022","633","tests","test_TC_011_07_add_remove_all_items","TestAddRemoveAllItems","","","test_add_all_to_cart",""
"skipped","Sun Dec 18 00:37:49 GMT 2022","Sun Dec 18 00:37:49 GMT 2022","227","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_products_page[locked_out_user-secret_sauce]","Checks whether a user can navigate to the products page of a website after logging in.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Sun Dec 18 00:38:24 GMT 2022","Sun Dec 18 00:38:35 GMT 2022","11242","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_TC_016_01_return_to_catalog_after_order[performance_glitch_user-secret_sauce]","Checks whether a user can return to the products page of a website
        after completing an order and verifying that the cart is empty

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Sun Dec 18 00:36:47 GMT 2022","Sun Dec 18 00:36:47 GMT 2022","257","tests","test_TC_011_07_add_remove_all_items","TestAddRemoveAllItems","","","test_TC_011_07_remove_all_from_cart",""
"passed","Sun Dec 18 00:36:48 GMT 2022","Sun Dec 18 00:36:50 GMT 2022","1646","tests","test_TC_014_02_return_to_catalog","Tests","","","test_return_to_the_catalog_all_items[standard_user-secret_sauce]",""
"passed","Sun Dec 18 00:36:06 GMT 2022","Sun Dec 18 00:36:11 GMT 2022","5338","tests","test_TC_003_user_can_be_autorize","TestSample","","","test_TC_003_user_can_autorize[performance_glitch_user-secret_sauce]",""
"passed","Sun Dec 18 00:36:25 GMT 2022","Sun Dec 18 00:36:31 GMT 2022","5419","tests","test_TC_007_01_sort_product_by_name_asc","Tests","","","test_TC_007_01_sort_products_by_name_asc[performance_glitch_user-secret_sauce]",""
"passed","Sun Dec 18 00:37:49 GMT 2022","Sun Dec 18 00:37:50 GMT 2022","630","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_cart_page[standard_user-secret_sauce]","Checks whether a user can navigate to the cart page of a website after logging in and adding items to cart.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Sun Dec 18 00:38:14 GMT 2022","Sun Dec 18 00:38:15 GMT 2022","1083","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_complete_page[standard_user-secret_sauce]","Checks whether a user can navigate to the checkout complete page of a website
        after logging in, adding items to cart, navigating to the cart page,
        filling out the shipping information on the first checkout page, and navigating to the second checkout page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Sun Dec 18 00:36:33 GMT 2022","Sun Dec 18 00:36:44 GMT 2022","10458","tests","test_TC_007_03_sort_products_by_price_asc","Test","","","test_TC_007_03_sort_products_by_price_asc[performance_glitch_user-secret_sauce]",""
"passed","Sun Dec 18 00:37:42 GMT 2022","Sun Dec 18 00:37:42 GMT 2022","125","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_login_page","Checks whether a user can navigate to the login page of a website.

        Args:
            d: WebDriver
        "
"passed","Sun Dec 18 00:38:06 GMT 2022","Sun Dec 18 00:38:12 GMT 2022","5938","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_2_page[performance_glitch_user-secret_sauce]","Checks whether a user can navigate to the second checkout page of a website
        after logging in, adding items to cart, navigating to the cart page,
        and filling out the shipping information on the first checkout page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Sun Dec 18 00:37:50 GMT 2022","Sun Dec 18 00:37:55 GMT 2022","5593","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_cart_page[performance_glitch_user-secret_sauce]","Checks whether a user can navigate to the cart page of a website after logging in and adding items to cart.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Sun Dec 18 00:36:14 GMT 2022","Sun Dec 18 00:36:19 GMT 2022","5468","tests","test_TC_005_01_view_details_for_product","Tests","","","test_TC_005_01_view_details_for_product[performance_glitch_user-secret_sauce]",""
"skipped","Sun Dec 18 00:38:21 GMT 2022","Sun Dec 18 00:38:22 GMT 2022","906","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_complete_page[problem_user-secret_sauce]","Checks whether a user can navigate to the checkout complete page of a website
        after logging in, adding items to cart, navigating to the cart page,
        filling out the shipping information on the first checkout page, and navigating to the second checkout page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"skipped","Sun Dec 18 00:36:19 GMT 2022","Sun Dec 18 00:36:20 GMT 2022","233","tests","test_TC_005_01_view_details_for_product","Tests","","","test_TC_005_01_view_details_for_product[locked_out_user-secret_sauce]",""
"passed","Sun Dec 18 00:38:23 GMT 2022","Sun Dec 18 00:38:24 GMT 2022","1188","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_TC_016_01_return_to_catalog_after_order[standard_user-secret_sauce]","Checks whether a user can return to the products page of a website
        after completing an order and verifying that the cart is empty

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"skipped","Sun Dec 18 00:36:11 GMT 2022","Sun Dec 18 00:36:12 GMT 2022","249","tests","test_TC_003_user_can_be_autorize","TestSample","","","test_TC_003_user_can_autorize[locked_out_user-secret_sauce]",""
"passed","Sun Dec 18 00:36:31 GMT 2022","Sun Dec 18 00:36:31 GMT 2022","405","tests","test_TC_007_01_sort_product_by_name_asc","Tests","","","test_TC_007_01_sort_products_by_name_asc[problem_user-secret_sauce]",""
"skipped","Sun Dec 18 00:35:57 GMT 2022","Sun Dec 18 00:35:58 GMT 2022","730","tests","test_TC_002_read_privacy_policy","Tests","","","test_TC_002_01_read_privacy_policy_from_catalog",""
"skipped","Sun Dec 18 00:38:37 GMT 2022","Sun Dec 18 00:38:37 GMT 2022","275","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_TC_016_01_return_to_catalog_after_order[locked_out_user-secret_sauce]","Checks whether a user can return to the products page of a website
        after completing an order and verifying that the cart is empty

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"skipped","Sun Dec 18 00:35:59 GMT 2022","Sun Dec 18 00:36:00 GMT 2022","549","tests","test_TC_002_read_privacy_policy","Tests","","","test_TC_002_02_read_privacy_policy_from_cart",""
"skipped","Sun Dec 18 00:36:44 GMT 2022","Sun Dec 18 00:36:45 GMT 2022","424","tests","test_TC_007_03_sort_products_by_price_asc","Test","","","test_TC_007_03_sort_products_by_price_asc[problem_user-secret_sauce]",""
"passed","Sun Dec 18 00:36:13 GMT 2022","Sun Dec 18 00:36:14 GMT 2022","762","tests","test_TC_005_01_view_details_for_product","Tests","","","test_TC_005_01_view_details_for_product[standard_user-secret_sauce]",""
"skipped","Sun Dec 18 00:36:03 GMT 2022","Sun Dec 18 00:36:04 GMT 2022","898","tests","test_TC_002_read_privacy_policy","Tests","","","test_TC_002_05_read_privacy_policy_from_final_page",""
"skipped","Sun Dec 18 00:38:04 GMT 2022","Sun Dec 18 00:38:04 GMT 2022","267","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_checkout_1_page[locked_out_user-secret_sauce]","Checks whether a user can navigate to the first checkout page of a website
        after logging in, adding items to cart, and navigating to the cart page.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Sun Dec 18 00:37:42 GMT 2022","Sun Dec 18 00:37:43 GMT 2022","418","tests","test_TC_016_01_return_to_catalog_after_order","TestSample","","","test_user_can_go_to_products_page[standard_user-secret_sauce]","Checks whether a user can navigate to the products page of a website after logging in.

        Args:
            d: WebDriver
            username: used to specify the username of the user
            password: used to specify the password of the user
        "
"passed","Sun Dec 18 00:36:25 GMT 2022","Sun Dec 18 00:36:25 GMT 2022","575","tests","test_TC_007_01_sort_product_by_name_asc","Tests","","","test_TC_007_01_sort_products_by_name_asc[standard_user-secret_sauce]",""
